,date,float_id,latitude,longitude,sea temperature in deg_celcius,sea_water_salinity in psu,Sea Pressure in decibar,cycle number
197,2017-10-15 06:58:53,2903125,9.616,71.002,22.606000900268555,35.76100158691406,58.060001373291016,146
198,2017-10-15 06:58:53,2903125,9.616,71.002,22.378999710083008,35.77799987792969,60.060001373291016,146
199,2017-10-15 06:58:53,2903125,9.616,71.002,22.020999908447266,35.770999908447266,62.060001373291016,146
200,2017-10-15 06:58:53,2903125,9.616,71.002,21.768999099731445,35.74700164794922,64.05999755859375,146
201,2017-10-15 06:58:53,2903125,9.616,71.002,21.701000213623047,35.742000579833984,66.05999755859375,146
202,2017-10-15 06:58:53,2903125,9.616,71.002,21.452999114990234,35.72100067138672,68.05999755859375,146
203,2017-10-15 06:58:53,2903125,9.616,71.002,21.167999267578125,35.70399856567383,70.05999755859375,146
204,2017-10-15 06:58:53,2903125,9.616,71.002,21.035999298095703,35.69499969482422,72.05999755859375,146
205,2017-10-15 06:58:53,2903125,9.616,71.002,20.840999603271484,35.68000030517578,74.05999755859375,146
206,2017-10-15 06:58:53,2903125,9.616,71.002,20.74799919128418,35.665000915527344,76.05999755859375,146
207,2017-10-15 06:58:53,2903125,9.616,71.002,20.45400047302246,35.63999938964844,78.05999755859375,146
208,2017-10-15 06:58:53,2903125,9.616,71.002,19.878999710083008,35.58700180053711,80.05999755859375,146
209,2017-10-15 06:58:53,2903125,9.616,71.002,19.42300033569336,35.516998291015625,82.05999755859375,146
210,2017-10-15 06:58:53,2903125,9.616,71.002,19.16699981689453,35.507999420166016,84.05999755859375,146
211,2017-10-15 06:58:53,2903125,9.616,71.002,18.94099998474121,35.527000427246094,86.05999755859375,146
212,2017-10-15 06:58:53,2903125,9.616,71.002,18.908000946044922,35.560001373291016,88.05999755859375,146
213,2017-10-15 06:58:53,2903125,9.616,71.002,18.329999923706055,35.48099899291992,90.05999755859375,146
214,2017-10-15 06:58:53,2903125,9.616,71.002,17.924999237060547,35.4010009765625,92.05999755859375,146
215,2017-10-15 06:58:53,2903125,9.616,71.002,17.594999313354492,35.34299850463867,94.05999755859375,146
216,2017-10-15 06:58:53,2903125,9.616,71.002,17.23200035095215,35.292999267578125,96.05999755859375,146
217,2017-10-15 06:58:53,2903125,9.616,71.002,17.045000076293945,35.25299835205078,98.05999755859375,146
218,2017-10-15 06:58:53,2903125,9.616,71.002,16.952999114990234,35.233001708984375,100.05999755859375,146
219,2017-10-18 23:07:47,2903125,9.529,71.02,28.719999313354492,36.270999908447266,4.139999866485596,147
220,2017-10-18 23:07:47,2903125,9.529,71.02,28.722000122070312,36.270999908447266,6.039999961853027,147
221,2017-10-18 23:07:47,2903125,9.529,71.02,28.733999252319336,36.270999908447266,8.039999961853027,147
222,2017-10-18 23:07:47,2903125,9.529,71.02,28.735000610351562,36.27199935913086,10.039999961853027,147
223,2017-10-18 23:07:47,2903125,9.529,71.02,28.73699951171875,36.27199935913086,12.039999961853027,147
224,2017-10-18 23:07:47,2903125,9.529,71.02,28.73699951171875,36.27199935913086,14.039999961853027,147
225,2017-10-18 23:07:47,2903125,9.529,71.02,28.73699951171875,36.27199935913086,16.040000915527344,147
226,2017-10-18 23:07:47,2903125,9.529,71.02,28.738000869750977,36.27299880981445,18.040000915527344,147
227,2017-10-18 23:07:47,2903125,9.529,71.02,28.73699951171875,36.27199935913086,20.040000915527344,147
228,2017-10-18 23:07:47,2903125,9.529,71.02,28.738000869750977,36.27299880981445,22.040000915527344,147
229,2017-10-18 23:07:47,2903125,9.529,71.02,28.73900032043457,36.27299880981445,24.040000915527344,147
230,2017-10-18 23:07:47,2903125,9.529,71.02,28.73900032043457,36.27199935913086,26.040000915527344,147
231,2017-10-18 23:07:47,2903125,9.529,71.02,28.738000869750977,36.27299880981445,28.040000915527344,147
232,2017-10-18 23:07:47,2903125,9.529,71.02,28.733999252319336,36.27299880981445,30.040000915527344,147
233,2017-10-18 23:07:47,2903125,9.529,71.02,28.690000534057617,36.28099822998047,32.13999938964844,147
234,2017-10-18 23:07:47,2903125,9.529,71.02,28.437000274658203,36.310001373291016,34.34000015258789,147
235,2017-10-18 23:07:47,2903125,9.529,71.02,27.886999130249023,36.36199951171875,35.939998626708984,147
236,2017-10-18 23:07:47,2903125,9.529,71.02,27.128000259399414,36.316001892089844,38.040000915527344,147
237,2017-10-18 23:07:47,2903125,9.529,71.02,26.591999053955078,36.26599884033203,40.040000915527344,147
238,2017-10-18 23:07:47,2903125,9.529,71.02,26.11199951171875,36.2239990234375,42.040000915527344,147
239,2017-10-18 23:07:47,2903125,9.529,71.02,25.729999542236328,36.2760009765625,44.2400016784668,147
