,date,float_id,latitude,longitude
418,2017-10-29 23:29:37,2903125,9.257,71.018
419,2017-10-29 23:29:37,2903125,9.257,71.018
420,2017-10-29 23:29:37,2903125,9.257,71.018
421,2017-10-29 23:29:37,2903125,9.257,71.018
422,2017-10-29 23:29:37,2903125,9.257,71.018
423,2017-10-29 23:29:37,2903125,9.257,71.018
424,2017-11-02 06:14:38,2901307,10.985,72.582
425,2017-11-02 06:14:38,2901307,10.985,72.582
426,2017-11-02 15:49:46,2903125,9.215,71.023
427,2017-11-02 15:49:46,2903125,9.215,71.023
428,2017-11-02 15:49:46,2903125,9.215,71.023
429,2017-11-02 15:49:46,2903125,9.215,71.023
430,2017-11-02 15:49:46,2903125,9.215,71.023
431,2017-11-02 15:49:46,2903125,9.215,71.023
432,2017-11-02 15:49:46,2903125,9.215,71.023
433,2017-11-02 15:49:46,2903125,9.215,71.023
434,2017-11-02 15:49:46,2903125,9.215,71.023
435,2017-11-02 15:49:46,2903125,9.215,71.023
436,2017-11-02 15:49:46,2903125,9.215,71.023
437,2017-11-02 15:49:46,2903125,9.215,71.023
438,2017-11-02 15:49:46,2903125,9.215,71.023
439,2017-11-02 15:49:46,2903125,9.215,71.023
440,2017-11-02 15:49:46,2903125,9.215,71.023
441,2017-11-02 15:49:46,2903125,9.215,71.023
442,2017-11-02 15:49:46,2903125,9.215,71.023
443,2017-11-02 15:49:46,2903125,9.215,71.023
444,2017-11-02 15:49:46,2903125,9.215,71.023
445,2017-11-02 15:49:46,2903125,9.215,71.023
446,2017-11-02 15:49:46,2903125,9.215,71.023
447,2017-11-02 15:49:46,2903125,9.215,71.023
448,2017-11-02 15:49:46,2903125,9.215,71.023
449,2017-11-02 15:49:46,2903125,9.215,71.023
450,2017-11-02 15:49:46,2903125,9.215,71.023
451,2017-11-02 15:49:46,2903125,9.215,71.023
452,2017-11-02 15:49:46,2903125,9.215,71.023
453,2017-11-02 15:49:46,2903125,9.215,71.023
454,2017-11-02 15:49:46,2903125,9.215,71.023
455,2017-11-02 15:49:46,2903125,9.215,71.023
456,2017-11-02 15:49:46,2903125,9.215,71.023
457,2017-11-02 15:49:46,2903125,9.215,71.023
458,2017-11-02 15:49:46,2903125,9.215,71.023
459,2017-11-02 15:49:46,2903125,9.215,71.023
460,2017-11-02 15:49:46,2903125,9.215,71.023
461,2017-11-02 15:49:46,2903125,9.215,71.023
462,2017-11-02 15:49:46,2903125,9.215,71.023
463,2017-11-02 15:49:46,2903125,9.215,71.023
464,2017-11-02 15:49:46,2903125,9.215,71.023
465,2017-11-02 15:49:46,2903125,9.215,71.023
466,2017-11-02 15:49:46,2903125,9.215,71.023
467,2017-11-02 15:49:46,2903125,9.215,71.023
468,2017-11-06 08:03:22,2903125,9.201,71.045
469,2017-11-06 08:03:22,2903125,9.201,71.045
470,2017-11-06 08:03:22,2903125,9.201,71.045
471,2017-11-06 08:03:22,2903125,9.201,71.045
472,2017-11-06 08:03:22,2903125,9.201,71.045
473,2017-11-06 08:03:22,2903125,9.201,71.045
474,2017-11-06 08:03:22,2903125,9.201,71.045
